hand_x,hand_y,hand_z,hand_rot_x,hand_rot_y,hand_rot_z,elbow_x,elbow_y,elbow_z,elbow_rot_x,elbow_rot_y,elbow_rot_z
0.202605,1.467984,-0.2650678,332.3153,138.5565,310.5613,-0.4493505,1.256976,0.1016769,350.252,258.6748,77.36976
0.2030408,1.470131,-0.2560396,331.7087,137.3801,312.1762,-0.4849504,1.243369,0.09992409,347.276,253.6629,74.85914
0.2049898,1.475986,-0.2183333,329.4043,132.2639,317.6479,-0.5064613,1.235988,0.09791958,345.3568,250.7939,73.87323
0.2055718,1.478904,-0.1681553,326.5327,125.2185,322.4322,-0.533018,1.229001,0.09492254,342.7455,247.5169,73.43518
0.2055718,1.478904,-0.1681553,326.5327,125.2185,322.4322,-0.532436,1.228629,0.09517479,342.7326,247.5308,73.43424
0.2039045,1.479187,-0.1358542,324.9482,119.894,326.8736,-0.5542237,1.223563,0.09310842,340.3734,245.0555,73.35759
0.1989633,1.478122,-0.08801037,323.1825,111.0384,336.7456,-0.581015,1.219758,0.08994627,336.8004,242.0443,73.42475
0.1897317,1.47249,-0.03669465,322.6945,101.2219,350.64,-0.5805475,1.219333,0.08941877,336.8157,242.0196,73.45453
0.1837189,1.467128,-0.01035976,322.8901,96.25154,358.7778,-0.6064724,1.216594,0.08538795,333.1418,239.1463,74.43227
0.1720501,1.456548,0.02837992,323.6926,89.55257,10.79674,-0.6294359,1.214538,0.08039308,329.9401,236.5553,75.71117
0.15738,1.442887,0.06629407,324.7804,84.20333,21.14458,-0.629409,1.214598,0.08036065,329.9482,236.5974,75.68997
0.1395742,1.426467,0.1020191,325.8594,79.61063,30.16888,-0.6479207,1.213492,0.07626104,327.3233,234.7793,76.62171
0.1189373,1.407513,0.1366296,327.0784,75.1909,36.6353,-0.6677123,1.212676,0.07096064,324.5625,233.0745,77.4959
0.09620237,1.386779,0.1708798,328.3427,70.19498,41.20485,-0.6869959,1.211791,0.06603539,321.9439,231.5678,78.2054
0.07927918,1.37193,0.1936421,329.0287,66.36974,44.33884,-0.6869317,1.211783,0.06599605,321.941,231.5459,78.21992
0.05138409,1.348051,0.2264109,330.0894,60.58129,49.17344,-0.7046405,1.211596,0.05993688,319.4273,230.1321,79.06208
0.02258646,1.321837,0.2564293,331.8458,55.98437,52.07291,-0.721629,1.211757,0.05344582,316.9911,228.8987,79.88771
-0.02633893,1.273431,0.2989155,336.8464,49.86821,53.06343,-0.7214397,1.211741,0.05342972,316.9786,228.9003,79.82478
-0.04660165,1.252839,0.3133912,339.3779,47.68609,51.95887,-0.7401923,1.211839,0.04480588,314.3531,227.6726,80.40434
-0.09831214,1.201316,0.3414866,345.8629,43.48882,45.57406,-0.7545468,1.211895,0.03730226,312.3239,226.7619,80.5367
-0.1193746,1.182063,0.3500847,348.1566,42.16759,43.03287,-0.7691926,1.211802,0.0284766,310.2971,225.9163,80.44431
-0.1400461,1.163769,0.3565025,350.2117,41.22871,40.937,-0.7693383,1.211856,0.02826345,310.3066,225.9893,80.41069
-0.1609651,1.146415,0.3613873,352.1201,40.49178,39.08167,-0.7693416,1.211852,0.02826357,310.3114,225.994,80.40316
-0.1815776,1.129944,0.365347,353.925,39.83915,37.51386,-0.7693416,1.211852,0.02826357,310.3114,225.994,80.40316
-0.2116745,1.10735,0.3678753,356.3839,39.2181,35.9156,-0.7693416,1.211852,0.02826357,310.3114,225.994,80.40316
-0.2407225,1.086468,0.3680884,358.7778,38.83774,34.45646,-0.8042144,1.211306,0.0009162426,305.141,224.5338,78.61649
-0.2500269,1.079852,0.3675505,359.5938,38.751,33.97287,-0.8147076,1.210795,-0.00966835,303.5092,224.1967,77.55447
-0.2767721,1.061162,0.3646185,1.821973,38.86764,32.5677,-0.8145489,1.21078,-0.0097363,303.5481,224.1837,77.52448
-0.2939246,1.049855,0.3614709,3.167426,39.14918,31.42856,-0.8145489,1.21078,-0.0097363,303.5481,224.1837,77.52448
-0.3185539,1.03424,0.3555696,4.944815,39.6039,29.55357,-0.8293177,1.210001,-0.03023767,301.1443,223.2751,75.05342
-0.3575275,1.010793,0.3443018,7.47822,39.88335,26.98982,-0.8292481,1.210014,-0.03024417,301.1573,223.2688,75.05437
-0.3725729,1.001996,0.3395553,8.473018,39.73798,25.87394,-0.8292481,1.210014,-0.03024417,301.1573,223.2688,75.05437
-0.3873383,0.9933873,0.3343854,9.41441,39.39101,24.90424,-0.8292481,1.210014,-0.03024417,301.1573,223.2688,75.05437
-0.394639,0.9892018,0.3316962,9.844024,39.11265,24.47969,-0.8292481,1.210014,-0.03024417,301.1573,223.2688,75.05437
-0.4163119,0.9770064,0.3233246,11.19859,37.96346,23.42719,-0.8292481,1.210014,-0.03024417,301.1573,223.2688,75.05437
-0.44304,0.9613955,0.311143,13.36438,36.39561,22.42516,-0.8292481,1.210014,-0.03024417,301.1573,223.2688,75.05437
-0.4677314,0.946709,0.2976253,15.6831,35.43494,22.6907,-0.8292481,1.210014,-0.03024417,301.1573,223.2688,75.05437
-0.4897205,0.9332812,0.2822939,17.54802,35.61917,22.7702,-0.8291188,1.209821,-0.03037226,301.1592,223.2298,75.0847
-0.5085491,0.9208652,0.2647996,18.9666,37.26323,21.67355,-0.8297137,1.209809,-0.03057754,301.0731,223.2031,75.04232
-0.5216373,0.9121646,0.2512971,19.80477,38.20554,20.71576,-0.8456782,1.213574,-0.08517587,297.9229,220.5937,67.52824
-0.5301908,0.9067359,0.2430651,20.49466,38.42707,20.07606,-0.8457659,1.214215,-0.08942443,298.2433,220.2686,67.02016
-0.5481271,0.895703,0.2276459,22.05394,37.51226,19.28219,-0.8457502,1.214184,-0.08934033,298.2762,220.264,67.07188
-0.5570196,0.890431,0.2205975,22.88868,36.66413,19.24791,-0.8450392,1.214442,-0.0926854,298.8798,219.7643,66.95203
-0.5658208,0.885331,0.2136936,23.80009,35.72463,19.27409,-0.8449997,1.214339,-0.09270006,298.9071,219.7498,67.0015
-0.5787617,0.8782443,0.2033753,25.14785,34.11546,18.72849,-0.8438951,1.214539,-0.09361762,299.7165,219.2751,67.36894
-0.5869035,0.8738317,0.1965072,25.94887,33.10008,18.03902,-0.8438951,1.214539,-0.09361762,299.7165,219.2751,67.36894
-0.5945634,0.870106,0.18979,26.67311,31.97784,17.47852,-0.840175,1.214107,-0.09217954,301.6646,218.3965,68.64809
-0.5982875,0.86838,0.1865231,27.02976,31.34876,17.34319,-0.8401569,1.214095,-0.09209198,301.6801,218.4079,68.6655
-0.6055766,0.8653516,0.1804814,27.72674,29.95788,17.26885,-0.8371314,1.213518,-0.08894432,303.0832,218.0738,69.66022
-0.6162499,0.8612446,0.1718848,29.05353,27.69436,18.19331,-0.8337218,1.21325,-0.08370417,304.7479,217.9483,70.97518
-0.6195978,0.8598976,0.1692064,29.58742,26.90308,18.71445,-0.8336903,1.213279,-0.08368427,304.7371,217.9422,70.96099
-0.6365596,0.8547804,0.1532601,32.36706,23.11799,22.22775,-0.8291739,1.212686,-0.07678181,306.7963,217.9859,72.58488
-0.6407057,0.8540624,0.1493249,32.69996,22.19312,23.15888,-0.8255996,1.212676,-0.06980973,308.5392,218.2062,73.90222
-0.6424102,0.8541903,0.1471078,32.71883,21.86908,23.439,-0.8199917,1.212494,-0.06071907,310.8245,218.658,75.5179
-0.6462263,0.8552924,0.1414176,32.18815,21.36292,23.87062,-0.8199917,1.212494,-0.06071907,310.8245,218.658,75.5179
-0.647638,0.8566964,0.1383932,31.60046,21.4081,23.9955,-0.814725,1.213507,-0.04972768,313.0206,219.3084,77.00914
-0.6492432,0.859172,0.1341146,30.53324,22.24773,24.40903,-0.8066953,1.215328,-0.03594065,315.7138,220.2837,78.89408
-0.6490949,0.8600672,0.132916,30.20237,22.96715,25.12273,-0.8061651,1.214904,-0.03675926,315.7611,220.276,78.9498
-0.6489245,0.8609036,0.1316855,29.91533,23.90135,26.48343,-0.7988364,1.217991,-0.02302158,318.1998,221.2251,80.8385
-0.6488217,0.8614661,0.1318725,29.66827,24.2856,27.07574,-0.7987927,1.218024,-0.02305388,318.1944,221.2245,80.83051
-0.6490203,0.8627106,0.1341081,29.41363,24.37967,27.32947,-0.7987927,1.218024,-0.02305388,318.1944,221.2245,80.83051
-0.6490179,0.8644427,0.1403729,29.10932,23.86496,26.49075,-0.7754239,1.228159,0.01119208,324.3879,224.0423,85.62331
-0.646499,0.8704226,0.1532822,26.87944,23.20729,22.9702,-0.7667719,1.232399,0.02160263,326.2246,225.0017,87.02789
-0.6393102,0.8808745,0.1692263,22.95932,23.68332,20.63456,-0.7526985,1.241173,0.0391376,329.0819,226.6089,89.2308
-0.6373047,0.88307,0.1725852,22.24421,23.90657,20.63705,-0.7519237,1.240518,0.0379442,329.0732,226.6205,89.25352
-0.6306626,0.8904141,0.1826067,20.52917,24.59188,21.31278,-0.7331055,1.253415,0.0593282,332.3282,228.8174,91.93254
-0.6222867,0.8976794,0.192332,19.44238,25.71953,22.90975,-0.7330137,1.253528,0.0592947,332.3207,228.8267,91.93841
-0.6077112,0.9080826,0.2044678,17.65362,27.99673,24.38007,-0.6972445,1.276884,0.08873415,337.0678,232.5689,96.75277
-0.5994767,0.9149909,0.2118597,15.92952,29.25339,23.65644,-0.6973339,1.277075,0.08931613,337.052,232.5485,96.76674
-0.589908,0.9232666,0.2191327,13.63201,31.0883,21.67552,-0.6770495,1.290784,0.1025934,339.38,234.5354,99.31127
-0.5737356,0.937682,0.2299099,9.672547,34.60011,17.18222,-0.6769437,1.291018,0.1024399,339.3829,234.5373,99.33882
-0.55573,0.9534537,0.2384962,5.789115,38.63535,12.9008,-0.6555489,1.305745,0.1151376,341.5865,236.6096,101.9142
-0.5438846,0.9640179,0.2437017,3.904183,41.15824,11.1258,-0.6282877,1.324907,0.1295484,344.104,239.2236,104.9513
-0.5202359,0.9842761,0.2536762,2.045127,45.46244,11.81665,-0.6045069,1.341667,0.1404316,346.0359,241.4749,107.5107
-0.5018519,0.9996189,0.2622354,1.127014,48.11387,14.36388,-0.6043581,1.341467,0.1399399,346.0408,241.4788,107.5295
-0.4830829,1.016876,0.2713321,359.422,50.04255,15.38674,-0.5747725,1.361935,0.151157,348.1998,244.297,110.6093
-0.4701658,1.02966,0.2778329,357.6365,51.13926,14.72421,-0.5516003,1.377687,0.1583455,349.6057,246.4391,112.9189
-0.4496895,1.051405,0.2866821,354.2292,52.88877,12.12465,-0.5515603,1.37768,0.1582257,349.5909,246.4337,112.9117
-0.4279352,1.074754,0.293879,350.6649,55.00091,8.094899,-0.516764,1.400513,0.1672655,351.2504,249.5329,116.2018
-0.4049821,1.099031,0.2987674,347.6501,57.71615,3.599324,-0.5167176,1.400497,0.1671435,351.2325,249.5194,116.2006
-0.3892388,1.115447,0.3006965,345.8196,59.85767,0.8218169,-0.5167176,1.400497,0.1671435,351.2325,249.5194,116.2006
-0.3572818,1.149342,0.3003837,342.5544,65.04621,356.0093,-0.5167176,1.400497,0.1671435,351.2325,249.5194,116.2006
-0.3491774,1.157826,0.2993283,341.912,66.57384,354.8895,-0.5167176,1.400497,0.1671435,351.2325,249.5194,116.2006
-0.3247613,1.182988,0.2945013,340.4279,71.52702,351.5333,-0.5167176,1.400497,0.1671435,351.2325,249.5194,116.2006
-0.3000189,1.207702,0.287028,339.7558,76.70805,347.5443,-0.5167176,1.400497,0.1671435,351.2325,249.5194,116.2006
-0.2669208,1.240815,0.2743931,339.2937,83.49018,340.2844,-0.5167176,1.400497,0.1671435,351.2325,249.5194,116.2006
-0.2504455,1.25701,0.2673223,339.1646,86.6128,336.4411,-0.5167173,1.400506,0.1671319,351.2264,249.5132,116.2023
-0.2257477,1.281237,0.2563949,338.991,90.68993,331.3763,-0.5171348,1.400757,0.1677012,351.288,249.7107,116.1477
-0.2011961,1.304788,0.246132,339.0461,93.8131,327.5412,-0.5173184,1.400978,0.1682186,351.3266,249.7748,116.125
-0.1764888,1.327965,0.2363284,339.1812,95.87036,324.7731,-0.517579,1.401921,0.1694698,351.4541,249.9666,116.1016
-0.1350379,1.364652,0.2209098,339.7528,98.3093,321.362,-0.518119,1.402984,0.171448,351.6068,250.2775,116.0903
-0.1182033,1.37831,0.2147633,340.1252,99.15301,320.2593,-0.5184702,1.404476,0.1738292,351.7559,250.6613,116.0933
-0.09255362,1.39758,0.2053932,340.7979,100.4748,318.6231,-0.2134897,1.524637,0.1331693,353.5268,261.088,140.9724
-0.06589627,1.414873,0.1957666,341.2689,101.7803,316.9448,-0.2141027,1.524301,0.1328762,353.5121,260.9655,140.9428
-0.04818177,1.425727,0.1892432,341.1758,102.6431,315.8692,-0.1947898,1.527322,0.1234343,353.2541,260.5455,142.1866
-0.003882647,1.450575,0.1707959,340.7308,106.1354,310.7039,-0.171092,1.530315,0.1113625,352.8272,259.9479,144.0953
0.01407981,1.458941,0.1620015,341.2766,108.1229,307.7155,-0.1573234,1.531959,0.1044469,352.1975,259.6763,145.0221
0.03277922,1.465665,0.1525471,342.4345,110.211,304.3698,-0.1566662,1.530036,0.1053748,352.2473,259.8697,145.1092
0.05181873,1.470771,0.1427159,343.9782,112.2665,300.7577,-0.1404737,1.533031,0.09671462,351.2866,259.3387,145.8253
0.08070612,1.476522,0.1287045,346.3187,115.1016,295.7831,-0.1406103,1.532985,0.09641278,351.2779,259.339,145.8237
0.1178341,1.482624,0.1125741,348.3246,118.4215,290.8231,-0.1406103,1.532985,0.09641278,351.2779,259.339,145.8237
0.153966,1.488201,0.1008738,348.9966,119.8957,287.6315,-0.1132897,1.533967,0.08240223,349.8594,258.2422,146.8455
0.1630985,1.489444,0.09880841,349.1856,119.8311,287.1432,-0.1042514,1.5339,0.07821405,349.5603,257.9747,147.2708
0.190383,1.491615,0.09456992,350.1283,118.7011,285.9977,-0.1040015,1.534046,0.0781045,349.5629,258.0048,147.2626
0.2084439,1.491989,0.09316385,350.9162,117.1065,285.0855,-0.1040015,1.534046,0.0781045,349.5629,258.0048,147.2626
0.235532,1.490943,0.09344709,352.0338,113.4905,283.5403,-0.1040015,1.534046,0.0781045,349.5629,258.0048,147.2626
0.2683507,1.487744,0.09504616,352.5719,108.7811,280.8293,-0.1040015,1.534046,0.0781045,349.5629,258.0048,147.2626
0.2892624,1.484342,0.0955441,352.5779,106.7628,277.3383,-0.0822171,1.529964,0.06952584,348.928,257.5953,147.152
0.3013303,1.481221,0.09436274,352.7968,106.6685,274.736,-0.07802701,1.528936,0.06828201,348.829,257.6093,146.9679
0.317322,1.475221,0.09130204,353.7951,107.5327,271.0692,-0.07314599,1.52747,0.06704235,348.628,257.5838,146.6901
0.317322,1.475221,0.09130204,353.7951,107.5327,271.0692,-0.07328808,1.527458,0.06706977,348.634,257.5589,146.6702
0.3308355,1.467766,0.08771086,355.4418,108.7546,268.1983,-0.07333744,1.527462,0.06700552,348.6409,257.5446,146.6729
0.3387777,1.462192,0.08528841,356.701,109.1958,267.0649,-0.06859434,1.524978,0.0657438,348.488,257.229,146.0992
0.3495705,1.45382,0.08258009,358.5819,109.1025,266.4963,-0.0670985,1.523703,0.06518245,348.4574,257.0544,145.81
0.3597437,1.445704,0.08125806,0.3933161,108.0971,267.3446,-0.06721985,1.523704,0.06507266,348.4433,257.038,145.8034
0.3660481,1.440549,0.08126068,1.685579,106.9516,268.3059,-0.06721985,1.523704,0.06507266,348.4433,257.038,145.8034
0.3716713,1.435484,0.08140528,3.05435,105.8308,269.1391,-0.06721985,1.523704,0.06507266,348.4433,257.038,145.8034
0.3791842,1.428015,0.08204734,5.155395,104.3449,269.2973,-0.06619263,1.521692,0.06488276,348.2299,256.6685,145.1146
0.3895921,1.416872,0.08245969,8.199146,102.8011,266.4101,-0.06689179,1.520989,0.06549978,348.085,256.5684,144.8733
0.3948611,1.411756,0.08143103,9.508359,102.7133,264.7887,-0.066921,1.520993,0.0655148,348.0854,256.5695,144.8794
0.4013827,1.407505,0.07878125,10.52546,103.2158,264.102,-0.06848419,1.520314,0.0665307,347.9439,256.4758,144.7142
0.4044751,1.406363,0.07725167,10.61367,103.623,264.6255,-0.06848419,1.520314,0.0665307,347.9439,256.4758,144.7142
0.4074762,1.405831,0.07568645,10.44099,103.9609,265.6519,-0.0729332,1.519792,0.06840837,347.7375,256.2982,144.6695
0.4148716,1.407602,0.07285202,8.695463,104.1164,269.4641,-0.07734907,1.519525,0.07009876,347.6163,256.1567,144.6862
0.4163913,1.408125,0.07268071,8.258509,103.9819,270.2621,-0.07743168,1.519516,0.07012153,347.6222,256.158,144.6817
0.4221886,1.410124,0.07312882,6.424175,103.205,273.0973,-0.07743287,1.519511,0.07012272,347.6248,256.1589,144.6797
0.4257882,1.410993,0.07446456,5.305497,102.4563,273.9966,-0.08990896,1.518376,0.07454967,347.7239,256.0685,144.5748
0.4278852,1.410925,0.07565379,4.938519,101.9307,273.9372,-0.08987224,1.518461,0.07449329,347.707,256.0724,144.5702
0.4307954,1.409734,0.07756913,4.935651,101.303,273.1708,-0.09945571,1.517353,0.07857549,347.9408,256.2365,144.2466
0.4326853,1.408351,0.07871437,5.219355,101.1464,272.6272,-0.1084741,1.515877,0.08299232,348.2448,256.6145,143.406
0.4351436,1.405357,0.08038354,5.705428,101.2249,271.4327,-0.1088521,1.515647,0.0832684,348.2512,256.6202,143.3864
0.4373704,1.40235,0.08209229,5.892944,101.3132,270.1989,-0.1275053,1.512272,0.09249747,348.8562,257.4222,141.3657
0.4396899,1.398342,0.08443594,6.211811,101.5055,269.0091,-0.1355995,1.510531,0.09659135,349.1386,257.7657,140.4539
0.4402517,1.395635,0.08686733,6.564153,101.4266,268.3047,-0.1354543,1.5105,0.09649789,349.1459,257.7513,140.5035
0.4402393,1.392644,0.08995187,7.239439,100.8801,267.0018,-0.1529926,1.506254,0.1051625,349.8746,258.5528,138.5866
0.4394794,1.389082,0.09362853,8.774308,100.1228,264.9323,-0.1730521,1.500633,0.1146169,350.8062,259.4771,136.6282
0.4383061,1.385197,0.09716618,10.64876,99.68047,262.6049,-0.1730926,1.500654,0.1146003,350.8028,259.4821,136.6328
0.436188,1.38121,0.1014178,12.46324,99.15636,259.7483,-0.1947775,1.493823,0.1241605,351.7526,260.2834,134.3876
0.43558,1.380505,0.1023073,12.68051,99.01074,259.1967,-0.2100836,1.488174,0.1299037,352.4578,260.6648,132.6907
0.4329491,1.380188,0.1048435,12.69813,98.55977,258.3806,-0.2101257,1.488104,0.129874,352.4658,260.6513,132.6753
0.4298445,1.381576,0.1058743,12.61523,98.50541,259.0435,-0.2101257,1.488104,0.129874,352.4658,260.6513,132.6753
0.4257817,1.383702,0.1062332,12.36513,98.6233,259.588,-0.2517333,1.469566,0.1436284,354.5045,261.0775,127.9456
0.4226654,1.385827,0.1064591,12.09315,98.64594,259.812,-0.2787756,1.455215,0.1513757,355.8792,260.8624,124.6332
0.4195068,1.388114,0.106917,11.66601,98.6022,259.808,-0.2789428,1.454915,0.1512698,355.9191,260.8373,124.5349
0.4147184,1.391682,0.107803,10.70038,98.35177,258.5167,-0.3021641,1.441022,0.1567445,357.2214,260.5584,121.3997
0.4093519,1.395444,0.1085974,9.545688,98.14588,256.3778,-0.3288472,1.424394,0.1623484,358.6563,260.1458,117.6962
0.4050076,1.397972,0.1086938,8.785105,98.17509,254.9877,-0.3289493,1.424517,0.162503,358.6323,260.1298,117.7073
0.3975968,1.401939,0.1081053,7.691341,98.21716,253.2913,-0.3535346,1.408308,0.1665961,359.8571,259.569,114.2376
0.3886836,1.406464,0.1066685,6.704246,98.49765,253.5979,-0.3783418,1.391453,0.1689067,1.027812,258.7437,110.8978
0.3819522,1.409945,0.1047906,6.146288,98.8688,254.7303,-0.3783554,1.391419,0.16908,1.032232,258.7687,110.8622
0.3702343,1.415643,0.1012241,5.43947,99.6675,258.18,-0.4094683,1.369887,0.1700528,2.256479,257.4462,107.0704
0.3568758,1.422131,0.09655643,4.594275,101.1422,262.9891,-0.4354631,1.351308,0.1688458,3.109522,255.9309,104.1608
0.3519621,1.424283,0.09470117,4.323171,101.8605,264.5345,-0.46446,1.330716,0.1658571,3.801116,254.0177,100.9694
0.3365436,1.430856,0.08947957,3.131691,104.3438,269.095,-0.4644066,1.330732,0.1655935,3.766141,253.9686,100.9822
0.3196452,1.437305,0.08322561,1.44915,107.676,273.5491,-0.4923455,1.310436,0.1602151,4.155159,251.6686,97.85593
0.3011936,1.444296,0.07750905,359.4146,110.9117,277.1891,-0.5225073,1.288197,0.1523633,4.259373,248.876,94.34936
0.2812498,1.450803,0.07338536,357.3416,113.447,280.3574,-0.522379,1.288404,0.1517808,4.199217,248.8478,94.29124
0.2606637,1.457034,0.07135999,355.1534,114.9505,283.4152,-0.522379,1.288404,0.1517808,4.199217,248.8478,94.29124
0.2328436,1.465594,0.07187986,351.9291,115.6648,288.5947,-0.5631088,1.258341,0.1369237,3.616062,244.4846,89.00791
0.2182391,1.469775,0.07282376,350.3117,115.6675,291.7978,-0.5909771,1.238715,0.124339,2.889085,241.3443,85.56541
0.1882746,1.47803,0.07770836,346.9168,115.1221,299.0618,-0.5909747,1.238916,0.1245266,2.870548,241.3386,85.58772
0.1805022,1.479828,0.07945359,346.0481,114.9185,301.0581,-0.5909747,1.238916,0.1245266,2.870548,241.3386,85.58772
0.164892,1.483377,0.08332551,344.3619,114.3816,305.074,-0.6406654,1.206311,0.09756744,0.6483781,235.2812,80.06245
0.1400341,1.487292,0.09063983,342.2515,113.48,311.6265,-0.6405197,1.206434,0.09740901,0.6582654,235.2539,80.07378
0.1225919,1.489656,0.09646022,340.981,112.7929,317.222,-0.6624562,1.192783,0.08305502,359.4504,232.1483,77.72771
0.1043911,1.491491,0.1030077,339.8032,112.3349,323.5934,-0.6771539,1.183766,0.0726366,358.4507,229.7959,76.09358
0.07605076,1.492859,0.1131589,338.0461,112.1388,334.0249,-0.6770622,1.183865,0.07260716,358.4394,229.7835,76.10806
0.05635107,1.493014,0.1202074,336.648,112.3627,340.6721,-0.7006501,1.171141,0.05411637,356.3371,225.5558,73.70393
0.03619409,1.492692,0.1276789,334.833,112.6878,346.7,-0.7096704,1.166868,0.04644811,355.2588,223.7422,72.9637
0.01594305,1.492402,0.1351242,332.434,113.0202,352.2086,-0.7094952,1.167044,0.04635429,355.2499,223.7292,72.93414
-0.01526642,1.492539,0.1470599,327.7297,113.2684,359.4117,-0.7306691,1.158496,0.02829432,352.5068,219.507,71.19426
-0.04780412,1.493519,0.1617794,321.5736,112.0982,7.11207,-0.7417959,1.154332,0.01869106,350.8117,217.1276,70.31806
-0.09099376,1.492732,0.1873964,313.3303,105.2221,19.84283,-0.7417885,1.154352,0.01870859,350.8191,217.1399,70.32455
-0.101343,1.49144,0.1944853,311.6829,102.3739,23.59955,-0.7561332,1.150756,0.0064888,348.709,214.3245,69.35406
-0.1419351,1.481331,0.2234129,307.5778,89.58517,38.44118,-0.7672228,1.148782,-0.002577662,347.0387,212.192,68.75587
-0.1810293,1.464594,0.2488604,305.9293,77.73744,50.81437,-0.7772249,1.148004,-0.0109365,345.4668,210.1761,68.38586
-0.2285036,1.436852,0.2738271,305.3831,67.90663,56.84186,-0.7770909,1.148101,-0.01084304,345.4882,210.1839,68.40218
-0.2572409,1.418912,0.285525,305.2171,64.00101,57.88588,-0.7859699,1.147998,-0.01817167,344.0553,208.1904,68.20463
-0.2761449,1.406126,0.2926594,305.3127,61.28302,59.63596,-0.7961904,1.148754,-0.02650833,342.3991,205.7383,68.03744
-0.3131152,1.379677,0.3063865,306.743,55.78718,62.99731,-0.8015321,1.149745,-0.03035522,341.6128,204.3614,67.99164
-0.340241,1.360035,0.3169541,308.2515,50.99802,65.98506,-0.8015321,1.149745,-0.03035522,341.6128,204.3614,67.99164
-0.3586653,1.34691,0.32425,309.4288,47.15463,68.45718,-0.8102604,1.151784,-0.03502953,340.5168,202.3895,67.959
-0.386169,1.327576,0.334872,311.4635,40.9708,72.07026,-0.8102375,1.15183,-0.03492117,340.5273,202.399,67.97331
